%-------
%  /data/instrument/database_active/output/station_average/spo_av.csv
% From Archive Dated 08-Apr-2019 13:12:39
%
% Aspirated and Non-aspirated sample mean flask results for Station SPO
%
% Column 1 is the sample date in YYYY-MM-DD format. 
%
% Column 2 is the sample time in HH:MM format. 
%
% Column 3 is the date in decimal format. 
%
% Column 4 is a flag for identifying uncertainty in the reported sampling time.
%   All sampling date/times are nominally corrected to UTC. But in some cases
%   the relevant correction is uncertain due to incomplete information on the
%   original sample log sheets. In this case Column 8 gives the (assumed)
%   correction applied (in hours). The flag is otherwise set to "UTC" indicating
%   that the time is not uncertain.
%
% Column 5 is a 3-letter station identifier.
%
%
% Licor:  CO2 concentration (ppm) as measured on Licor; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Siemens: CO2 concentration (ppm) as measured on Siemens; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 44/28: CO2 concentration (ppm) as calculated from reduced ratio 40/28
%     on ISOPRIME; corrected for primary drift and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Interf:  delta O2/N2 from interferometer; corrected for CO2 interference
%     and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 32/28; delta 32/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 40/28: delta  40/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% APO: Atmospheric potential oxygen calculated from Siemens CO2 and Interferometer O2 as
%        APO =O2 + (1.1/0.20946)*(CO2-350) 
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
%
% Flasks with other flag values >0 have been rejected from sample mean for other reasons.
%
%
%     Date,  Time, T-Decimal,Zone,Sta,   Licor, N,  SD, Siemens, N,  SD,   44/28, N,  SD,  Interf, N,  SD,   32/28, N,  SD,   40/28, N,  SD,     APO, N,  SD
%-------
1991-11-13, 04:47, 1991.8663, UTC,SPO,     NaN, 0,0.00,  353.76, 3,0.04,     NaN, 0,0.00, -115.30, 3,0.53,     NaN, 0,0.00,     NaN, 0,0.00,  -95.53, 6,0.58
1991-12-14, 19:40, 1991.9529, UTC,SPO,     NaN, 0,0.00,  353.63, 2,0.00,     NaN, 0,0.00,  -91.47, 2,0.50,     NaN, 0,0.00,     NaN, 0,0.00,  -72.41, 4,0.50
1992-01-03, 20:15, 1992.0078, UTC,SPO,     NaN, 0,0.00,  353.44, 1,0.00,     NaN, 0,0.00,  -84.25, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,  -66.18, 2,0.00
1992-11-17, 04:05, 1992.8775, UTC,SPO,     NaN, 0,0.00,  354.94, 3,0.05,     NaN, 0,0.00, -126.79, 3,1.65,     NaN, 0,0.00,     NaN, 0,0.00, -100.84, 6,1.70
1992-12-21, 06:52, 1992.9707, UTC,SPO,     NaN, 0,0.00,  354.67, 2,0.04,     NaN, 0,0.00, -102.06, 2,0.47,     NaN, 0,0.00,     NaN, 0,0.00,  -77.51, 4,0.50
1993-01-29, 00:29, 1993.0768, UTC,SPO,     NaN, 0,0.00,  354.42, 2,0.04,     NaN, 0,0.00,  -77.77, 2,1.29,     NaN, 0,0.00,     NaN, 0,0.00,  -54.53, 4,1.33
1993-03-16, 04:00, 1993.2032, UTC,SPO,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
1993-04-15, 04:30, 1993.2854, UTC,SPO,     NaN, 0,0.00,  354.29, 2,0.00,     NaN, 0,0.00,  -86.61, 2,3.47,     NaN, 0,0.00,     NaN, 0,0.00,  -64.09, 4,3.47
1993-05-18, 23:45, 1993.3781, UTC,SPO,     NaN, 0,0.00,  354.48, 2,0.00,     NaN, 0,0.00, -104.37, 2,0.41,     NaN, 0,0.00,     NaN, 0,0.00,  -80.84, 4,0.41
1993-06-17, 12:43, 1993.4590, UTC,SPO,     NaN, 0,0.00,  354.63, 2,0.00,     NaN, 0,0.00, -115.13, 2,3.56,     NaN, 0,0.00,     NaN, 0,0.00,  -90.82, 4,3.56
1993-07-20, 00:23, 1993.5480, UTC,SPO,     NaN, 0,0.00,  355.14, 3,0.02,     NaN, 0,0.00, -125.93, 3,2.00,     NaN, 0,0.00,     NaN, 0,0.00,  -98.92, 6,2.02
1993-08-16, 08:20, 1993.6229, UTC,SPO,     NaN, 0,0.00,  355.60, 3,0.04,     NaN, 0,0.00, -137.90, 3,3.93,     NaN, 0,0.00,     NaN, 0,0.00, -108.49, 6,3.96
1993-09-16, 23:33, 1993.7095, UTC,SPO,     NaN, 0,0.00,  355.94, 3,0.02,     NaN, 0,0.00, -147.40, 3,1.11,     NaN, 0,0.00,     NaN, 0,0.00, -116.23, 6,1.13
1993-10-17, 07:10, 1993.7926, UTC,SPO,     NaN, 0,0.00,  355.93, 2,0.00,     NaN, 0,0.00, -145.73, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -114.59, 3,0.00
1993-11-01, 00:11, 1993.8329, UTC,SPO,     NaN, 0,0.00,  355.88, 3,0.02,     NaN, 0,0.00, -152.71, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -121.83, 4,0.02
1993-11-17, 22:03, 1993.8792, UTC,SPO,     NaN, 0,0.00,  355.78, 3,0.04,     NaN, 0,0.00, -138.65, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -108.30, 4,0.04
1993-12-06, 10:59, 1993.9300, UTC,SPO,     NaN, 0,0.00,  355.67, 3,0.00,     NaN, 0,0.00, -134.28, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -104.50, 4,0.00
1993-12-18, 07:06, 1993.9625, UTC,SPO,     NaN, 0,0.00,  355.62, 2,0.04,     NaN, 0,0.00, -115.17, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,  -85.68, 3,0.04
1994-01-04, 05:25, 1994.0088, UTC,SPO,     NaN, 0,0.00,  355.45, 2,0.00,     NaN, 0,0.00, -102.57, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,  -73.95, 3,0.00
1994-01-19, 11:13, 1994.0506, UTC,SPO,     NaN, 0,0.00,  355.42, 3,0.02,     NaN, 0,0.00, -104.41, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,  -75.93, 4,0.02
1994-02-03, 12:58, 1994.0919, UTC,SPO,     NaN, 0,0.00,  355.48, 2,0.03,     NaN, 0,0.00,  -89.65, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,  -60.87, 3,0.03
1994-02-17, 21:45, 1994.1312, UTC,SPO,     NaN, 0,0.00,  355.41, 3,0.04,     NaN, 0,0.00, -109.72, 2,0.46,     NaN, 0,0.00,     NaN, 0,0.00,  -81.30, 5,0.49
1994-03-03, 16:55, 1994.1691, UTC,SPO,     NaN, 0,0.00,  355.54, 3,0.02,     NaN, 0,0.00,  -87.45, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,  -58.34, 4,0.02
1994-03-16, 16:49, 1994.2047, UTC,SPO,     NaN, 0,0.00,  355.51, 2,0.00,     NaN, 0,0.00,  -95.57, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,  -66.63, 3,0.00
1994-04-15, 08:10, 1994.2859, UTC,SPO,     NaN, 0,0.00,  355.61, 3,0.00,     NaN, 0,0.00,  -90.05, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,  -60.61, 4,0.00
1994-05-16, 15:01, 1994.3716, UTC,SPO,     NaN, 0,0.00,  355.72, 3,0.05,     NaN, 0,0.00, -107.07, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,  -77.01, 4,0.05
1994-06-15, 11:25, 1994.4534, UTC,SPO,     NaN, 0,0.00,  356.11, 2,0.04,     NaN, 0,0.00, -134.00, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -101.94, 3,0.04
1994-07-17, 14:06, 1994.5413, UTC,SPO,     NaN, 0,0.00,  356.63, 2,0.04,     NaN, 0,0.00, -155.64, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -120.80, 3,0.04
1994-08-17, 12:08, 1994.6260, UTC,SPO,     NaN, 0,0.00,  357.21, 3,0.02,     NaN, 0,0.00, -158.37, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -120.52, 4,0.02
1994-09-04, 23:35, 1994.6767, UTC,SPO,     NaN, 0,0.00,  357.36, 2,0.04,     NaN, 0,0.00, -153.11, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -114.48, 3,0.04
1994-09-16, 06:13, 1994.7076, UTC,SPO,     NaN, 0,0.00,  357.45, 2,0.10,     NaN, 0,0.00, -180.97, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -141.85, 3,0.10
1994-10-02, 06:01, 1994.7514, UTC,SPO,     NaN, 0,0.00,  357.47, 3,0.00,     NaN, 0,0.00, -166.60, 3,2.56,     NaN, 0,0.00,     NaN, 0,0.00, -127.37, 6,2.56
1994-10-18, 23:46, 1994.7972, UTC,SPO,     NaN, 0,0.00,  357.56, 3,0.00,     NaN, 0,0.00, -177.04, 3,2.20,     NaN, 0,0.00,     NaN, 0,0.00, -137.34, 6,2.20
1994-11-02, 22:19, 1994.8382, UTC,SPO,     NaN, 0,0.00,  357.60, 3,0.00,     NaN, 0,0.00, -152.58, 3,3.06,     NaN, 0,0.00,     NaN, 0,0.00, -112.67, 6,3.06
1994-11-16, 05:15, 1994.8746, UTC,SPO,     NaN, 0,0.00,  357.58, 3,0.03,     NaN, 0,0.00, -160.10, 3,0.13,     NaN, 0,0.00,     NaN, 0,0.00, -120.29, 6,0.15
1994-12-03, 03:40, 1994.9210, UTC,SPO,     NaN, 0,0.00,  357.56, 3,0.05,     NaN, 0,0.00, -152.72, 3,1.96,     NaN, 0,0.00,     NaN, 0,0.00, -113.04, 6,2.01
1994-12-15, 03:27, 1994.9538, UTC,SPO,     NaN, 0,0.00,  357.72, 1,0.00,     NaN, 0,0.00, -143.03, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -102.49, 2,0.00
1995-01-05, 23:00, 1995.0136, UTC,SPO,     NaN, 0,0.00,  357.52, 2,0.00,     NaN, 0,0.00, -129.87, 2,1.46,     NaN, 0,0.00,     NaN, 0,0.00,  -90.37, 4,1.46
1995-01-15, 10:10, 1995.0395, UTC,SPO,     NaN, 0,0.00,  357.37, 3,0.00,     NaN, 0,0.00, -117.06, 3,2.66,     NaN, 0,0.00,     NaN, 0,0.00,  -78.35, 6,2.66
1995-01-26, 07:15, 1995.0693, UTC,SPO,     NaN, 0,0.00,  357.21, 3,0.05,     NaN, 0,0.00, -101.90, 3,4.37,     NaN, 0,0.00,     NaN, 0,0.00,  -64.02, 6,4.42
1995-02-04, 03:50, 1995.0936, UTC,SPO,     NaN, 0,0.00,  357.27, 2,0.00,     NaN, 0,0.00, -109.63, 2,0.62,     NaN, 0,0.00,     NaN, 0,0.00,  -71.45, 4,0.62
1995-02-15, 04:53, 1995.1238, UTC,SPO,     NaN, 0,0.00,  357.24, 2,0.06,     NaN, 0,0.00, -100.41, 2,0.20,     NaN, 0,0.00,     NaN, 0,0.00,  -62.41, 4,0.26
1995-03-02, 02:05, 1995.1646, UTC,SPO,     NaN, 0,0.00,  357.52, 2,0.00,     NaN, 0,0.00, -101.66, 2,3.36,     NaN, 0,0.00,     NaN, 0,0.00,  -62.16, 4,3.36
1995-03-15, 04:34, 1995.2005, UTC,SPO,     NaN, 0,0.00,  357.26, 3,0.02,     NaN, 0,0.00, -105.32, 3,2.27,     NaN, 0,0.00,     NaN, 0,0.00,  -67.18, 6,2.29
1995-04-01, 05:00, 1995.2471, UTC,SPO,     NaN, 0,0.00,  357.47, 2,0.06,     NaN, 0,0.00, -106.29, 2,1.47,     NaN, 0,0.00,     NaN, 0,0.00,  -67.09, 4,1.53
1995-04-15, 03:45, 1995.2854, UTC,SPO,     NaN, 0,0.00,  357.52, 3,0.00,     NaN, 0,0.00, -116.34, 3,2.25,     NaN, 0,0.00,     NaN, 0,0.00,  -76.83, 6,2.26
1995-05-01, 05:30, 1995.3294, UTC,SPO,     NaN, 0,0.00,  357.67, 1,0.00,     NaN, 0,0.00, -117.61, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,  -77.33, 2,0.00
1995-05-17, 16:00, 1995.3744, UTC,SPO,     NaN, 0,0.00,  357.81, 2,0.03,     NaN, 0,0.00, -130.47, 2,2.79,     NaN, 0,0.00,     NaN, 0,0.00,  -89.46, 4,2.81
1995-06-02, 05:01, 1995.4170, UTC,SPO,     NaN, 0,0.00,  357.90, 3,0.00,     NaN, 0,0.00, -136.44, 3,1.88,     NaN, 0,0.00,     NaN, 0,0.00,  -94.95, 6,1.88
1995-06-16, 11:53, 1995.4562, UTC,SPO,     NaN, 0,0.00,  358.00, 3,0.03,     NaN, 0,0.00, -141.09, 3,1.60,     NaN, 0,0.00,     NaN, 0,0.00,  -99.09, 6,1.64
1995-07-05, 12:22, 1995.5083, UTC,SPO,     NaN, 0,0.00,  358.18, 3,0.04,     NaN, 0,0.00, -150.87, 3,2.00,     NaN, 0,0.00,     NaN, 0,0.00, -107.91, 6,2.04
1995-07-15, 14:43, 1995.5359, UTC,SPO,     NaN, 0,0.00,  358.44, 3,0.04,     NaN, 0,0.00, -156.19, 3,3.17,     NaN, 0,0.00,     NaN, 0,0.00, -111.89, 6,3.21
1995-08-01, 05:42, 1995.5815, UTC,SPO,     NaN, 0,0.00,  358.76, 2,0.00,     NaN, 0,0.00, -168.27, 2,0.86,     NaN, 0,0.00,     NaN, 0,0.00, -122.27, 4,0.86
1995-08-18, 01:50, 1995.6276, UTC,SPO,     NaN, 0,0.00,  358.79, 3,0.02,     NaN, 0,0.00, -158.63, 3,1.68,     NaN, 0,0.00,     NaN, 0,0.00, -112.45, 6,1.70
1995-09-03, 02:45, 1995.6715, UTC,SPO,     NaN, 0,0.00,  359.59, 2,0.17,     NaN, 0,0.00, -157.42, 2,7.91,     NaN, 0,0.00,     NaN, 0,0.00, -107.06, 4,8.08
1995-09-20, 05:50, 1995.7185, UTC,SPO,     NaN, 0,0.00,  359.12, 2,0.10,     NaN, 0,0.00, -192.77, 2,3.76,     NaN, 0,0.00,     NaN, 0,0.00, -144.88, 4,3.86
1995-10-01, 05:42, 1995.7486, UTC,SPO,     NaN, 0,0.00,  359.25, 3,0.02,     NaN, 0,0.00, -180.38, 3,3.06,     NaN, 0,0.00,     NaN, 0,0.00, -131.82, 6,3.08
1995-10-18, 05:00, 1995.7951, UTC,SPO,     NaN, 0,0.00,  359.25, 2,0.00,     NaN, 0,0.00, -182.16, 2,2.61,     NaN, 0,0.00,     NaN, 0,0.00, -133.59, 4,2.61
1995-11-04, 04:28, 1995.8416, UTC,SPO,     NaN, 0,0.00,  359.31, 2,0.06,     NaN, 0,0.00, -186.72, 2,0.08,     NaN, 0,0.00,     NaN, 0,0.00, -137.80, 4,0.15
1995-11-15, 22:42, 1995.8738, UTC,SPO,     NaN, 0,0.00,  359.37, 3,0.02,     NaN, 0,0.00, -178.03, 3,3.74,     NaN, 0,0.00,     NaN, 0,0.00, -128.81, 6,3.76
1995-12-01, 03:48, 1995.9155, UTC,SPO,     NaN, 0,0.00,  359.36, 1,0.00,     NaN, 0,0.00, -171.88, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -122.73, 2,0.00
1995-12-19, 03:15, 1995.9648, UTC,SPO,     NaN, 0,0.00,  359.36, 2,0.00,     NaN, 0,0.00, -164.41, 2,4.67,     NaN, 0,0.00,     NaN, 0,0.00, -115.25, 4,4.67
1996-01-10, 22:16, 1996.0271, UTC,SPO,     NaN, 0,0.00,  359.31, 2,0.00,     NaN, 0,0.00, -137.94, 2,1.67,     NaN, 0,0.00,     NaN, 0,0.00,  -89.05, 4,1.67
1996-01-28, 21:47, 1996.0763, UTC,SPO,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
1996-02-05, 23:19, 1996.0983, UTC,SPO,     NaN, 0,0.00,  359.28, 3,0.02,     NaN, 0,0.00, -136.75, 3,2.74,     NaN, 0,0.00,     NaN, 0,0.00,  -88.03, 6,2.76
1996-02-18, 05:29, 1996.1318, UTC,SPO,     NaN, 0,0.00,  359.31, 1,0.00,     NaN, 0,0.00, -116.86, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,  -67.97, 2,0.00
1996-03-01, 05:22, 1996.1645, UTC,SPO,     NaN, 0,0.00,  359.38, 2,0.04,     NaN, 0,0.00, -138.34, 2,2.58,     NaN, 0,0.00,     NaN, 0,0.00,  -89.06, 4,2.62
1996-03-15, 02:38, 1996.2025, UTC,SPO,     NaN, 0,0.00,  359.17, 3,0.00,     NaN, 0,0.00, -123.67, 3,4.18,     NaN, 0,0.00,     NaN, 0,0.00,  -75.51, 6,4.18
1996-04-01, 04:05, 1996.2491, UTC,SPO,     NaN, 0,0.00,  359.24, 3,0.02,     NaN, 0,0.00, -142.61, 3,3.07,     NaN, 0,0.00,     NaN, 0,0.00,  -94.06, 6,3.09
1996-04-17, 23:28, 1996.2950, UTC,SPO,     NaN, 0,0.00,  359.10, 2,0.17,     NaN, 0,0.00, -141.69, 2,3.56,     NaN, 0,0.00,     NaN, 0,0.00,  -93.90, 4,3.73
1996-05-01, 04:12, 1996.3311, UTC,SPO,     NaN, 0,0.00,  359.14, 2,0.04,     NaN, 0,0.00, -149.37, 2,0.85,     NaN, 0,0.00,     NaN, 0,0.00, -101.34, 4,0.88
1996-05-15, 22:39, 1996.3714, UTC,SPO,     NaN, 0,0.00,  359.44, 3,0.02,     NaN, 0,0.00, -139.08, 3,2.45,     NaN, 0,0.00,     NaN, 0,0.00,  -89.48, 6,2.47
1996-06-01, 13:55, 1996.4169, UTC,SPO,     NaN, 0,0.00,  359.44, 3,0.07,     NaN, 0,0.00, -155.72, 2,0.96,     NaN, 0,0.00,     NaN, 0,0.00, -106.14, 5,1.03
1996-06-18, 07:07, 1996.4626, UTC,SPO,     NaN, 0,0.00,  359.55, 2,0.07,     NaN, 0,0.00, -159.69, 2,7.84,     NaN, 0,0.00,     NaN, 0,0.00, -109.53, 4,7.91
1996-07-01, 12:28, 1996.4987, UTC,SPO,     NaN, 0,0.00,  359.82, 3,0.07,     NaN, 0,0.00, -181.72, 2,0.47,     NaN, 0,0.00,     NaN, 0,0.00, -130.15, 5,0.54
1996-07-17, 21:42, 1996.5435, UTC,SPO,     NaN, 0,0.00,  360.10, 2,0.17,     NaN, 0,0.00, -175.20, 2,4.98,     NaN, 0,0.00,     NaN, 0,0.00, -122.16, 4,5.15
1996-08-02, 08:41, 1996.5857, UTC,SPO,     NaN, 0,0.00,  360.15, 3,0.02,     NaN, 0,0.00, -182.00, 3,2.55,     NaN, 0,0.00,     NaN, 0,0.00, -128.68, 6,2.57
1996-08-15, 23:37, 1996.6229, UTC,SPO,     NaN, 0,0.00,  360.55, 3,0.03,     NaN, 0,0.00, -179.19, 2,4.21,     NaN, 0,0.00,     NaN, 0,0.00, -123.77, 5,4.25
1996-09-01, 15:45, 1996.6685, UTC,SPO,     NaN, 0,0.00,  360.50, 2,0.06,     NaN, 0,0.00, -181.93, 2,6.90,     NaN, 0,0.00,     NaN, 0,0.00, -126.76, 4,6.97
1996-09-15, 07:22, 1996.7058, UTC,SPO,     NaN, 0,0.00,  360.55, 3,0.03,     NaN, 0,0.00, -190.90, 2,6.31,     NaN, 0,0.00,     NaN, 0,0.00, -135.48, 5,6.34
1996-10-01, 05:51, 1996.7493, UTC,SPO,     NaN, 0,0.00,  360.54, 3,0.02,     NaN, 0,0.00, -200.07, 3,3.05,     NaN, 0,0.00,     NaN, 0,0.00, -144.70, 6,3.07
1996-10-17, 03:28, 1996.7927, UTC,SPO,     NaN, 0,0.00,  360.73, 2,0.04,     NaN, 0,0.00, -207.57, 2,1.73,     NaN, 0,0.00,     NaN, 0,0.00, -151.25, 4,1.76
1996-11-03, 23:20, 1996.8415, UTC,SPO,     NaN, 0,0.00,  360.68, 3,0.02,     NaN, 0,0.00, -194.32, 3,3.68,     NaN, 0,0.00,     NaN, 0,0.00, -138.22, 6,3.70
1996-11-15, 09:12, 1996.8726, UTC,SPO,     NaN, 0,0.00,  360.53, 2,0.04,     NaN, 0,0.00, -196.12, 2,3.71,     NaN, 0,0.00,     NaN, 0,0.00, -140.80, 4,3.75
1996-12-02, 20:49, 1996.9204, UTC,SPO,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
1996-12-14, 04:20, 1996.9513, UTC,SPO,     NaN, 0,0.00,  360.65, 3,0.02,     NaN, 0,0.00, -177.55, 3,0.77,     NaN, 0,0.00,     NaN, 0,0.00, -121.64, 6,0.79
1997-01-02, 02:13, 1997.0030, UTC,SPO,     NaN, 0,0.00,  360.54, 3,0.00,     NaN, 0,0.00, -159.62, 3,0.43,     NaN, 0,0.00,     NaN, 0,0.00, -104.27, 6,0.43
1997-01-16, 21:48, 1997.0436, UTC,SPO,     NaN, 0,0.00,  360.52, 3,0.00,     NaN, 0,0.00, -146.19, 3,2.74,     NaN, 0,0.00,     NaN, 0,0.00,  -90.95, 6,2.74
1997-01-30, 05:04, 1997.0800, UTC,SPO,     NaN, 0,0.00,  360.39, 3,0.02,     NaN, 0,0.00, -140.75, 3,1.00,     NaN, 0,0.00,     NaN, 0,0.00,  -86.17, 6,1.02
1997-02-07, 22:45, 1997.1040, UTC,SPO,     NaN, 0,0.00,  360.40, 5,0.04,     NaN, 0,0.00, -142.93, 3,1.80,     NaN, 0,0.00,     NaN, 0,0.00,  -88.32, 8,1.84
1997-02-16, 22:10, 1997.1286, UTC,SPO,     NaN, 0,0.00,  360.31, 3,0.01,     NaN, 0,0.00, -140.83, 3,2.09,     NaN, 0,0.00,     NaN, 0,0.00,  -86.69, 6,2.10
1997-02-28, 21:44, 1997.1614, UTC,SPO,     NaN, 0,0.00,  360.11, 2,0.13,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.13
1997-03-15, 01:36, 1997.2002, UTC,SPO,     NaN, 0,0.00,  360.25, 2,0.00,     NaN, 0,0.00, -150.56, 2,1.16,     NaN, 0,0.00,     NaN, 0,0.00,  -96.73, 4,1.16
1997-04-01, 22:22, 1997.2491, UTC,SPO,     NaN, 0,0.00,  360.27, 2,0.03,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.03
1997-04-15, 02:59, 1997.2853, UTC,SPO,     NaN, 0,0.00,  360.39, 1,0.00,     NaN, 0,0.00, -150.74, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,  -96.18, 2,0.00
1997-05-01, 04:25, 1997.3293, UTC,SPO,     NaN, 0,0.00,  360.57, 2,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.00
1997-05-15, 03:37, 1997.3675, UTC,SPO,     NaN, 0,0.00,  360.58, 3,0.05,     NaN, 0,0.00, -170.46, 2,1.85,     NaN, 0,0.00,     NaN, 0,0.00, -114.88, 5,1.90
1997-06-01, 21:44, 1997.4162, UTC,SPO,     NaN, 0,0.00,  360.79, 2,0.03,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.03
1997-06-15, 15:59, 1997.4539, UTC,SPO,     NaN, 0,0.00,  360.86, 1,0.00,     NaN, 0,0.00, -175.44, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -118.41, 2,0.00
1997-07-01, 02:51, 1997.4962, UTC,SPO,     NaN, 0,0.00,  360.83, 2,0.30,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.30
1997-07-15, 02:53, 1997.5346, UTC,SPO,     NaN, 0,0.00,  361.26, 1,0.00,     NaN, 0,0.00, -178.28, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -119.15, 2,0.00
1997-08-01, 22:11, 1997.5834, UTC,SPO,     NaN, 0,0.00,  361.44, 3,0.02,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,0.02
1997-08-15, 04:22, 1997.6197, UTC,SPO,     NaN, 0,0.00,  361.59, 3,0.03,     NaN, 0,0.00, -205.91, 2,2.60,     NaN, 0,0.00,     NaN, 0,0.00, -145.06, 5,2.64
1997-09-01, 22:24, 1997.6683, UTC,SPO,     NaN, 0,0.00,  361.88, 3,0.07,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,0.07
1997-09-15, 20:15, 1997.7064, UTC,SPO,     NaN, 0,0.00,  361.88, 3,0.02,     NaN, 0,0.00, -215.64, 3,0.90,     NaN, 0,0.00,     NaN, 0,0.00, -153.27, 6,0.92
1997-10-04, 05:58, 1997.7568, UTC,SPO,     NaN, 0,0.00,  362.05, 3,0.03,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,0.03
1997-10-15, 03:33, 1997.7867, UTC,SPO,     NaN, 0,0.00,  361.99, 3,0.00,     NaN, 0,0.00, -209.86, 3,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -146.88, 6,0.00
1997-11-09, 22:57, 1997.8574, UTC,SPO,     NaN, 0,0.00,  362.01, 3,0.02,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,0.02
1997-11-15, 21:35, 1997.8737, UTC,SPO,     NaN, 0,0.00,  362.08, 3,0.05,     NaN, 0,0.00, -208.82, 2,6.48,     NaN, 0,0.00,     NaN, 0,0.00, -145.38, 5,6.53
1997-12-01, 21:09, 1997.9175, UTC,SPO,     NaN, 0,0.00,  362.18, 3,0.03,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,0.03
1997-12-15, 05:44, 1997.9541, UTC,SPO,     NaN, 0,0.00,  362.03, 3,0.04,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,0.04
1998-01-01, 23:28, 1998.0027, UTC,SPO,     NaN, 0,0.00,  362.14, 3,0.02,     NaN, 0,0.00, -182.76, 2,0.47,     NaN, 0,0.00,     NaN, 0,0.00, -118.99, 5,0.49
1998-01-15, 04:47, 1998.0389, UTC,SPO,     NaN, 0,0.00,  362.21, 3,0.12,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,0.12
1998-02-01, 21:10, 1998.0873, UTC,SPO,     NaN, 0,0.00,  362.33, 3,0.00,     NaN, 0,0.00, -177.65, 2,1.90,     NaN, 0,0.00,     NaN, 0,0.00, -112.89, 5,1.90
1998-02-08, 23:55, 1998.1068, UTC,SPO,     NaN, 0,0.00,  362.12, 3,0.07,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,0.07
