%-------
%  /data/instrument/database_active/output/station_average/psa_av.csv
% From Archive Dated 08-Apr-2019 13:12:39
%
% Aspirated and Non-aspirated sample mean flask results for Station PSA
%
% Column 1 is the sample date in YYYY-MM-DD format. 
%
% Column 2 is the sample time in HH:MM format. 
%
% Column 3 is the date in decimal format. 
%
% Column 4 is a flag for identifying uncertainty in the reported sampling time.
%   All sampling date/times are nominally corrected to UTC. But in some cases
%   the relevant correction is uncertain due to incomplete information on the
%   original sample log sheets. In this case Column 8 gives the (assumed)
%   correction applied (in hours). The flag is otherwise set to "UTC" indicating
%   that the time is not uncertain.
%
% Column 5 is a 3-letter station identifier.
%
%
% Licor:  CO2 concentration (ppm) as measured on Licor; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Siemens: CO2 concentration (ppm) as measured on Siemens; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 44/28: CO2 concentration (ppm) as calculated from reduced ratio 40/28
%     on ISOPRIME; corrected for primary drift and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Interf:  delta O2/N2 from interferometer; corrected for CO2 interference
%     and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 32/28; delta 32/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 40/28: delta  40/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% APO: Atmospheric potential oxygen calculated from Siemens CO2 and Interferometer O2 as
%        APO =O2 + (1.1/0.20946)*(CO2-350) 
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
%
% Flasks with other flag values >0 have been rejected from sample mean for other reasons.
%
%
%     Date,  Time, T-Decimal,Zone,Sta,   Licor, N,  SD, Siemens, N,  SD,   44/28, N,  SD,  Interf, N,  SD,   32/28, N,  SD,   40/28, N,  SD,     APO, N,  SD
%-------
2001-04-09, 20:48, 2001.2709, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-04-25, 16:19, 2001.3142, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-05-13, 15:23, 2001.3634, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-05-21, 16:20, 2001.3854, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-06-06, 16:39, 2001.4293, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-06-18, 16:37, 2001.4622, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-07-07, 16:44, 2001.5142, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-07-16, 19:48, 2001.5392, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-08-14, 20:39, 2001.6188, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-08-30, 19:05, 2001.6625, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-09-29, 14:19, 2001.7441, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-10-12, 12:00, 2001.7795, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-10-12, 23:47, 2001.7808, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-10-26, 14:46, 2001.8181, UTC,PSA,     NaN, 0,0.00,  370.49, 2,0.30,     NaN, 0,0.00, -309.88, 2,6.19,     NaN, 0,0.00,     NaN, 0,0.00, -202.30, 4,6.50
2001-11-09, 17:21, 2001.8568, UTC,PSA,     NaN, 0,0.00,  370.12, 2,0.27,     NaN, 0,0.00, -308.57, 2,4.30,     NaN, 0,0.00,     NaN, 0,0.00, -202.91, 4,4.57
2001-11-19, 16:50, 2001.8841, UTC,PSA,     NaN, 0,0.00,  369.85, 3,0.10,     NaN, 0,0.00, -291.52, 3,1.25,     NaN, 0,0.00,     NaN, 0,0.00, -187.29, 6,1.35
2001-12-24, 15:01, 2001.9798, UTC,PSA,     NaN, 0,0.00,  369.36, 2,0.15,     NaN, 0,0.00, -268.43, 3,4.23,     NaN, 0,0.00,     NaN, 0,0.00, -166.79, 5,4.38
2002-01-02, 22:52, 2002.0054, UTC,PSA,     NaN, 0,0.00,  369.52, 3,0.08,     NaN, 0,0.00, -262.57, 3,0.92,     NaN, 0,0.00,     NaN, 0,0.00, -160.08, 6,1.01
2002-01-19, 19:13, 2002.0515, UTC,PSA,     NaN, 0,0.00,  369.23, 3,0.00,     NaN, 0,0.00, -247.28, 3,1.86,     NaN, 0,0.00,     NaN, 0,0.00, -146.31, 6,1.86
2002-02-03, 20:54, 2002.0928, UTC,PSA,     NaN, 0,0.00,  369.38, 2,0.01,     NaN, 0,0.00, -221.74, 2,0.82,     NaN, 0,0.00,     NaN, 0,0.00, -119.96, 4,0.83
2002-02-11, 16:58, 2002.1143, UTC,PSA,     NaN, 0,0.00,  368.83, 3,0.03,     NaN, 0,0.00, -235.66, 3,2.21,     NaN, 0,0.00,     NaN, 0,0.00, -136.79, 6,2.24
2002-03-03, 17:12, 2002.1691, UTC,PSA,     NaN, 0,0.00,  369.37, 3,0.07,     NaN, 0,0.00, -242.58, 3,2.47,     NaN, 0,0.00,     NaN, 0,0.00, -140.84, 6,2.55
2002-03-17, 15:14, 2002.2072, UTC,PSA,     NaN, 0,0.00,  369.42, 3,0.10,     NaN, 0,0.00, -249.31, 3,3.50,     NaN, 0,0.00,     NaN, 0,0.00, -147.31, 6,3.59
2002-03-30, 15:43, 2002.2429, UTC,PSA,     NaN, 0,0.00,  369.44, 2,0.21,     NaN, 0,0.00, -248.66, 3,5.11,     NaN, 0,0.00,     NaN, 0,0.00, -146.55, 5,5.32
2002-04-17, 13:56, 2002.2920, UTC,PSA,     NaN, 0,0.00,  370.06, 2,0.06,     NaN, 0,0.00, -270.54, 3,1.46,     NaN, 0,0.00,     NaN, 0,0.00, -165.16, 5,1.53
2002-04-26, 15:02, 2002.3168, UTC,PSA,     NaN, 0,0.00,  369.85, 3,0.03,     NaN, 0,0.00, -260.29, 3,3.29,     NaN, 0,0.00,     NaN, 0,0.00, -156.04, 6,3.31
2002-05-10, 19:02, 2002.3556, UTC,PSA,     NaN, 0,0.00,  370.07, 3,0.13,     NaN, 0,0.00, -261.29, 3,0.55,     NaN, 0,0.00,     NaN, 0,0.00, -155.89, 6,0.68
2002-05-31, 12:50, 2002.4124, UTC,PSA,     NaN, 0,0.00,  370.22, 1,0.00,     NaN, 0,0.00, -267.95, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -161.76, 2,0.00
2002-06-10, 21:18, 2002.4408, UTC,PSA,     NaN, 0,0.00,  370.50, 2,0.02,     NaN, 0,0.00, -277.38, 2,3.77,     NaN, 0,0.00,     NaN, 0,0.00, -169.69, 4,3.79
2002-06-25, 12:00, 2002.4808, UTC,PSA,     NaN, 0,0.00,  370.53, 1,0.00,     NaN, 0,0.00, -280.14, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -172.32, 2,0.00
2002-06-25, 23:44, 2002.4822, UTC,PSA,     NaN, 0,0.00,  370.51, 1,0.00,     NaN, 0,0.00, -284.19, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -176.48, 2,0.00
2002-07-06, 15:45, 2002.5114, UTC,PSA,  370.49, 1,0.00,  371.00, 2,0.02,  370.44, 1,0.00, -282.08, 2,6.24,     NaN, 0,0.00,     NaN, 0,0.00, -171.77, 4,6.26
2002-07-31, 13:18, 2002.5796, UTC,PSA,     NaN, 0,0.00,  371.52, 3,0.03,     NaN, 0,0.00, -304.27, 3,3.35,     NaN, 0,0.00,     NaN, 0,0.00, -191.25, 6,3.38
2002-08-08, 15:43, 2002.6018, UTC,PSA,     NaN, 0,0.00,  371.37, 1,0.00,     NaN, 0,0.00, -305.83, 3,4.21,     NaN, 0,0.00,     NaN, 0,0.00, -193.61, 4,4.21
2002-08-30, 19:12, 2002.6625, UTC,PSA,     NaN, 0,0.00,  371.66, 3,0.04,     NaN, 0,0.00, -310.55, 3,3.45,     NaN, 0,0.00,     NaN, 0,0.00, -196.82, 6,3.48
2002-09-14, 12:52, 2002.7028, UTC,PSA,     NaN, 0,0.00,  371.71, 3,0.07,     NaN, 0,0.00, -320.65, 2,0.41,     NaN, 0,0.00,     NaN, 0,0.00, -206.66, 5,0.48
2002-09-25, 13:25, 2002.7330, UTC,PSA,     NaN, 0,0.00,  371.94, 2,0.16,     NaN, 0,0.00, -324.37, 3,1.66,     NaN, 0,0.00,     NaN, 0,0.00, -209.15, 5,1.82
2002-10-09, 13:01, 2002.7713, UTC,PSA,  372.04, 2,0.04,  372.09, 3,0.04,  372.02, 2,0.03, -321.41, 3,2.77, -316.27, 2,0.06,   -2.71, 2,2.61, -205.40, 6,2.81
2002-10-26, 13:53, 2002.8180, UTC,PSA,  372.49, 1,0.00,  372.01, 2,0.06,  372.43, 1,0.00, -313.43, 2,2.05, -317.91, 1,0.00,   -4.18, 1,0.00, -197.84, 4,2.11
2002-11-08, 17:04, 2002.8540, UTC,PSA,     NaN, 0,0.00,  372.04, 2,0.27,     NaN, 0,0.00, -325.40, 2,4.92,     NaN, 0,0.00,     NaN, 0,0.00, -209.65, 4,5.19
2002-11-21, 12:40, 2002.8891, UTC,PSA,  371.82, 2,0.16,  371.85, 2,0.18,  371.76, 2,0.18, -299.09, 2,0.47, -296.36, 2,1.00,    8.70, 2,5.46, -184.34, 4,0.66
2002-12-02, 19:58, 2002.9201, UTC,PSA,  371.64, 2,0.08,  371.45, 2,0.11,  371.61, 2,0.10, -293.06, 2,2.09, -289.20, 2,0.76,    4.04, 2,8.58, -180.41, 4,2.21
2002-12-21, 12:44, 2002.9713, UTC,PSA,  371.65, 2,0.18,  371.40, 2,0.01,  371.64, 2,0.19, -291.02, 2,6.66, -286.50, 2,5.64,   -1.50, 2,13.82, -178.61, 4,6.67
2003-01-04, 14:08, 2003.0098, UTC,PSA,  371.30, 2,0.11,  371.24, 2,0.07,  371.27, 2,0.08, -262.13, 2,5.19, -259.02, 2,0.23,    5.52, 2,1.23, -150.59, 4,5.26
2003-01-20, 13:49, 2003.0536, UTC,PSA,  371.28, 2,0.35,  371.33, 2,0.25,  371.23, 2,0.35, -261.13, 2,2.60, -255.66, 2,4.80,   16.66, 2,13.10, -149.12, 4,2.85
2003-01-31, 13:37, 2003.0837, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -260.83, 2,0.91, -257.06, 2,8.97,   10.42, 2,14.78,     NaN, 2,0.91
2003-02-18, 20:54, 2003.1339, UTC,PSA,  371.34, 2,0.04,  371.57, 3,0.03,     NaN, 0,0.00, -253.51, 2,7.70,     NaN, 0,0.00,     NaN, 0,0.00, -140.24, 5,7.73
2003-02-24, 13:23, 2003.1495, UTC,PSA,  371.49, 2,0.25,  371.37, 3,0.02,     NaN, 0,0.00, -259.79, 3,1.43, -249.50, 2,3.30,   16.30, 2,3.27, -147.58, 6,1.46
2003-03-06, 15:49, 2003.1771, UTC,PSA,  371.33, 3,0.03,  371.25, 2,0.01,  371.26, 3,0.08, -264.61, 2,3.46, -250.85, 3,0.43,   21.42, 3,7.66, -153.03, 4,3.46
2003-03-24, 17:39, 2003.2267, UTC,PSA,     NaN, 0,0.00,  371.99, 2,0.09,  373.08, 2,0.18, -272.72, 3,4.46, -269.87, 2,8.87,   16.21, 2,0.89, -157.27, 5,4.55
2003-04-03, 19:19, 2003.2543, UTC,PSA,  372.38, 3,0.13,  372.41, 3,0.13,  372.58, 2,0.08, -270.86, 3,0.66, -269.21, 3,3.42,    6.99, 3,4.84, -153.17, 6,0.79
2003-04-26, 13:41, 2003.3166, UTC,PSA,  372.39, 3,0.05,  372.43, 3,0.14,  372.39, 3,0.01, -288.48, 3,2.22, -284.28, 3,1.46,    6.73, 3,7.40, -170.70, 6,2.36
2003-04-30, 17:44, 2003.3281, UTC,PSA,  372.61, 3,0.11,  372.70, 3,0.11,  372.61, 3,0.06, -281.89, 2,4.16, -277.63, 3,3.42,   19.84, 3,6.33, -162.70, 5,4.28
2003-05-18, 16:00, 2003.3772, UTC,PSA,  372.38, 3,0.09,  372.37, 3,0.08,  372.35, 3,0.05, -296.20, 3,0.53, -293.34, 3,2.68,   -0.92, 3,7.93, -178.73, 6,0.61
2003-05-23, 14:29, 2003.3907, UTC,PSA,  372.54, 2,0.04,  372.78, 3,0.12,  372.49, 2,0.01, -308.27, 3,2.65, -304.33, 3,1.07,    4.28, 3,3.78, -188.62, 6,2.76
2003-06-11, 15:15, 2003.4428, UTC,PSA,  372.36, 2,0.16,  372.50, 2,0.13,  372.33, 2,0.17, -298.44, 2,0.78, -297.58, 3,2.63,   15.67, 3,5.22, -180.31, 4,0.91
2003-06-28, 15:32, 2003.4894, UTC,PSA,  372.75, 2,0.13,  372.75, 2,0.05,  372.72, 2,0.04, -306.69, 2,0.94, -303.69, 2,3.63,    7.47, 2,9.93, -187.24, 4,0.99
2003-07-07, 15:25, 2003.5141, UTC,PSA,  373.09, 3,0.12,  373.11, 3,0.11,  373.02, 3,0.13, -312.70, 3,2.59, -305.15, 2,3.71,    8.61, 3,19.03, -191.32, 6,2.70
2003-07-21, 20:19, 2003.5530, UTC,PSA,  373.37, 3,0.07,  373.41, 3,0.14,  373.33, 3,0.12, -319.05, 3,2.76, -316.20, 3,2.33,    4.28, 3,12.45, -196.09, 6,2.91
2003-08-06, 15:23, 2003.5963, UTC,PSA,  373.38, 3,0.16,  373.41, 3,0.16,  373.49, 2,0.13, -331.89, 3,4.16, -326.33, 3,3.28,    0.68, 3,1.83, -208.95, 6,4.32
2003-08-18, 20:29, 2003.6297, UTC,PSA,  373.77, 2,0.27,  373.83, 2,0.00,  374.10, 2,0.22, -333.44, 3,3.68, -327.72, 3,4.59,   14.88, 3,8.95, -208.30, 5,3.68
2003-09-02, 15:23, 2003.6702, UTC,PSA,  374.05, 3,0.07,  374.11, 3,0.09,  374.01, 3,0.13, -342.99, 3,2.34, -342.29, 3,0.88,   -5.10, 3,2.70, -216.39, 6,2.43
2003-09-16, 20:30, 2003.7092, UTC,PSA,  373.25, 2,0.35,     NaN, 0,0.00,     NaN, 0,0.00, -336.95, 2,2.59, -332.64, 2,0.03,   -9.77, 2,0.62,     NaN, 2,2.59
2003-10-11, 12:24, 2003.7768, UTC,PSA,  373.79, 3,0.12,  373.80, 3,0.09,  373.78, 2,0.10, -348.96, 3,4.88, -345.32, 3,2.45,   -4.74, 3,7.51, -223.96, 6,4.97
2003-10-18, 14:29, 2003.7962, UTC,PSA,  373.83, 2,0.26,  373.94, 2,0.11,  373.75, 2,0.32, -332.51, 2,0.25, -329.25, 2,0.26,    5.33, 2,13.33, -206.77, 4,0.35
2003-10-27, 19:38, 2003.8214, UTC,PSA,  374.17, 3,0.08,  374.17, 3,0.08,  374.11, 3,0.10, -342.18, 3,2.41, -336.66, 3,1.74,    3.07, 3,3.96, -215.25, 6,2.49
2003-11-21, 14:36, 2003.8893, UTC,PSA,  373.87, 3,0.02,  374.17, 2,0.08,  373.84, 3,0.03, -335.27, 3,3.32, -332.89, 3,2.78,  -21.15, 3,11.17, -208.36, 5,3.40
2003-12-05, 12:10, 2003.9274, UTC,PSA,  374.15, 3,0.07,  374.31, 3,0.11,  374.12, 3,0.09, -324.95, 3,1.81, -321.71, 3,1.52,   -6.12, 3,8.50, -197.30, 6,1.92
2003-12-18, 14:27, 2003.9633, UTC,PSA,     NaN, 0,0.00,  373.54, 2,0.27,     NaN, 0,0.00, -320.06, 3,5.03, -321.48, 2,1.38,   -5.17, 3,1.75, -196.43, 5,5.30
2004-01-05, 13:28, 2004.0125, UTC,PSA,  373.59, 3,0.16,  373.76, 3,0.03,  373.37, 2,0.16, -304.83, 3,2.16, -299.81, 3,0.94,   -9.51, 3,5.36, -180.05, 6,2.19
2004-01-19, 17:12, 2004.0511, UTC,PSA,  373.48, 2,0.11,  373.59, 2,0.22,     NaN, 0,0.00, -286.80, 2,0.48, -287.61, 2,0.31,   12.01, 2,7.59, -162.94, 4,0.70
2004-02-05, 17:13, 2004.0976, UTC,PSA,  373.49, 3,0.14,  373.57, 3,0.06,  373.38, 3,0.15, -273.38, 3,2.97, -271.98, 3,2.49,   17.26, 3,2.33, -149.58, 6,3.03
2004-02-19, 12:16, 2004.1353, UTC,PSA,     NaN, 0,0.00,  373.02, 2,0.33,     NaN, 0,0.00, -280.50, 2,3.61, -276.63, 2,3.60,   13.78, 2,10.71, -159.58, 4,3.94
2004-03-11, 12:14, 2004.1926, UTC,PSA,  373.49, 2,0.28,  373.62, 2,0.08,     NaN, 0,0.00, -288.78, 2,6.28, -284.49, 2,0.13,   -0.21, 3,7.30, -164.76, 4,6.36
2004-03-23, 21:03, 2004.2264, UTC,PSA,  373.91, 2,0.19,  373.99, 2,0.04,  373.82, 2,0.24, -290.60, 3,2.66, -288.78, 3,1.52,   11.00, 3,4.23, -164.64, 5,2.69
2004-04-11, 16:38, 2004.2779, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -298.11, 2,5.49, -295.28, 2,6.67,   25.60, 2,10.38,     NaN, 2,5.49
2004-04-25, 00:45, 2004.3143, UTC,PSA,  373.47, 2,0.01,  373.67, 2,0.04,  373.35, 2,0.01, -302.12, 3,3.88, -302.25, 3,3.46,   16.04, 3,10.67, -177.79, 5,3.92
2004-05-07, 13:20, 2004.3485, UTC,PSA,  374.21, 2,0.16,  373.96, 3,0.08,  374.15, 2,0.13, -303.37, 3,2.28, -301.18, 3,3.27,   14.60, 3,9.61, -177.56, 6,2.36
2004-05-22, 14:32, 2004.3896, UTC,PSA,  373.93, 3,0.03,  373.98, 3,0.04,  373.84, 3,0.02, -317.15, 3,1.52, -315.09, 3,2.51,   16.15, 3,5.53, -191.20, 6,1.57
2004-06-02, 19:01, 2004.4202, UTC,PSA,  374.34, 2,0.03,  374.55, 3,0.05,  374.21, 2,0.06, -317.05, 3,3.99, -316.85, 3,3.69,   18.74, 3,8.54, -188.13, 6,4.04
2004-06-27, 18:55, 2004.4885, UTC,PSA,  375.42, 2,0.04,  375.45, 2,0.01,  375.35, 2,0.03, -341.63, 2,8.53, -339.69, 2,3.72,   10.08, 2,20.15, -207.98, 4,8.54
2004-07-04, 14:33, 2004.5071, UTC,PSA,  375.12, 2,0.04,  375.15, 2,0.06,  375.08, 2,0.04, -340.27, 3,1.45, -340.25, 3,2.92,    8.28, 3,7.19, -208.17, 5,1.51
2004-07-18, 16:14, 2004.5456, UTC,PSA,  375.13, 2,0.04,  375.22, 2,0.01,  375.00, 2,0.06, -338.13, 3,1.34, -341.48, 3,0.49,    7.56, 3,4.06, -205.71, 5,1.35
2004-08-08, 18:07, 2004.6032, UTC,PSA,  376.26, 2,0.07,  376.19, 2,0.33,  376.16, 2,0.00, -362.83, 2,3.86, -365.93, 2,5.06,  -16.09, 3,14.33, -225.29, 4,4.19
2004-08-10, 14:25, 2004.6082, UTC,PSA,  375.62, 3,0.11,  375.65, 3,0.12,  375.57, 3,0.11, -354.22, 3,3.02, -352.25, 3,0.70,   16.96, 3,7.27, -219.52, 6,3.14
2004-08-23, 17:41, 2004.6441, UTC,PSA,  376.04, 2,0.09,  376.14, 2,0.03,  375.97, 2,0.11, -366.65, 3,2.94, -362.00, 3,3.31,    4.09, 3,4.71, -229.37, 5,2.97
2004-09-11, 21:00, 2004.6964, UTC,PSA,  375.64, 2,0.08,  375.64, 2,0.02,  375.59, 2,0.04, -364.13, 2,3.48, -368.39, 2,3.37,   -2.87, 2,5.33, -229.45, 4,3.50
2004-09-20, 00:39, 2004.7187, UTC,PSA,  375.72, 2,0.21,  375.61, 2,0.23,  375.59, 2,0.25, -358.55, 2,0.05, -357.06, 2,0.35,    7.74, 2,0.08, -224.06, 4,0.28
2004-10-06, 20:18, 2004.7646, UTC,PSA,  375.47, 2,0.34,  375.49, 2,0.32,     NaN, 0,0.00, -353.13, 2,2.14, -348.73, 2,2.33,   13.91, 2,0.92, -219.29, 4,2.45
2004-10-21, 11:39, 2004.8046, UTC,PSA,  376.05, 1,0.00,  375.82, 1,0.00,  375.93, 1,0.00, -366.54, 1,0.00, -371.08, 1,0.00,    8.58, 1,0.00, -230.94, 2,0.00
2004-11-05, 20:09, 2004.8466, UTC,PSA,  375.75, 1,0.00,  375.56, 2,0.19,  375.64, 1,0.00, -351.05, 2,2.45, -352.06, 1,0.00,   18.80, 1,0.00, -216.79, 4,2.64
2004-11-18, 20:21, 2004.8821, UTC,PSA,  375.36, 3,0.01,  375.35, 3,0.05,  375.44, 3,0.05, -322.42, 1,0.00, -315.93, 3,0.59,    9.74, 3,10.85, -189.29, 4,0.05
2004-11-30, 15:02, 2004.9143, UTC,PSA,  375.66, 3,0.08,  375.65, 3,0.08,  375.73, 3,0.11, -333.84, 2,2.59, -329.06, 3,2.37,    9.38, 3,3.40, -199.12, 5,2.67
2004-12-19, 18:54, 2004.9666, UTC,PSA,  375.33, 3,0.03,  375.37, 3,0.02,  375.40, 3,0.02, -329.29, 1,0.00, -317.98, 3,2.41,   14.34, 3,3.86, -196.07, 4,0.02
2004-12-27, 12:06, 2004.9877, UTC,PSA,  375.27, 2,0.20,  375.25, 2,0.16,  375.36, 2,0.23, -325.08, 1,0.00, -314.79, 2,10.73,   -1.37, 2,21.89, -192.45, 3,0.16
2005-01-10, 20:32, 2005.0270, UTC,PSA,  375.30, 3,0.10,  375.20, 3,0.10,  375.38, 3,0.10, -302.76, 2,2.32, -304.09, 3,0.64,   15.83, 3,2.59, -170.42, 5,2.42
2005-01-28, 19:01, 2005.0761, UTC,PSA,  374.99, 3,0.00,  374.92, 3,0.06,  375.08, 3,0.02, -301.17, 3,4.14, -293.29, 3,3.39,   16.57, 3,10.30, -170.32, 6,4.20
2005-02-07, 22:21, 2005.1039, UTC,PSA,  375.02, 3,0.07,  375.07, 3,0.06,  375.09, 3,0.04, -298.62, 3,3.91, -293.61, 3,2.91,   24.34, 3,4.61, -166.98, 6,3.97
2005-02-24, 02:05, 2005.1482, UTC,PSA,  374.96, 2,0.14,  375.18, 2,0.17,  375.02, 2,0.10, -297.10, 3,2.89, -294.81, 3,1.72,   33.09, 3,4.21, -164.86, 5,3.06
2005-03-10, 12:46, 2005.1878, UTC,PSA,  375.21, 2,0.08,  375.17, 2,0.03,  375.26, 2,0.10, -300.72, 2,2.26, -300.37, 2,0.81,   29.31, 2,0.64, -168.54, 4,2.29
2005-03-21, 01:34, 2005.2166, UTC,PSA,  375.27, 2,0.01,  375.27, 2,0.04,  375.31, 2,0.03, -293.58, 2,0.08, -298.38, 2,0.06,   28.59, 2,2.19, -160.85, 4,0.12
2005-04-09, 16:00, 2005.2703, UTC,PSA,  375.44, 2,0.25,  375.48, 2,0.28,  375.50, 2,0.25, -321.66, 2,11.30,     NaN, 0,0.00,   16.11, 2,3.58, -187.88, 4,11.58
2005-04-23, 14:32, 2005.3085, UTC,PSA,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2005-05-09, 23:44, 2005.3534, UTC,PSA,  376.53, 3,0.12,  376.51, 3,0.12,  376.55, 3,0.11, -349.65, 2,10.68, -347.63, 3,4.86,   -2.01, 3,6.63, -210.41, 5,10.80
2005-05-19, 00:41, 2005.3782, UTC,PSA,  376.41, 2,0.14,  376.43, 2,0.18,  376.46, 2,0.17, -342.37, 2,4.80, -339.71, 2,3.32,   -2.12, 2,7.36, -203.59, 4,4.98
2005-06-02, 23:37, 2005.4191, UTC,PSA,  376.50, 2,0.01,  376.50, 2,0.04,  376.53, 2,0.05, -332.21, 1,0.00, -331.27, 2,8.87,   43.00, 2,16.69, -193.02, 3,0.04
2005-06-27, 23:57, 2005.4877, UTC,PSA,  376.90, 2,0.06,  376.97, 2,0.12,  376.96, 2,0.03,     NaN, 0,0.00,     NaN, 0,0.00,    0.81, 2,41.88,     NaN, 2,0.12
2005-07-03, 20:21, 2005.5037, UTC,PSA,  376.97, 2,0.08,  377.02, 2,0.16,  377.04, 2,0.09, -359.82, 1,0.00, -359.45, 2,4.31,    7.47, 2,4.45, -217.90, 3,0.16
2005-07-15, 23:11, 2005.5369, UTC,PSA,  377.40, 3,0.06,  377.41, 3,0.05,  377.42, 3,0.05, -365.95, 2,8.73, -361.58, 3,4.30,    7.13, 3,3.43, -222.00, 5,8.77
2005-07-28, 00:26, 2005.5699, UTC,PSA,  377.34, 3,0.04,  377.34, 3,0.01,  377.38, 3,0.03, -358.38, 2,6.09, -358.44, 2,1.62,    4.24, 3,19.25, -214.80, 5,6.10
2005-08-09, 23:15, 2005.6054, UTC,PSA,  377.58, 3,0.01,  377.59, 3,0.02,  377.61, 3,0.01, -373.62, 2,7.11, -368.17, 3,2.03,   23.36, 3,11.35, -228.75, 5,7.13
2005-08-30, 21:02, 2005.6627, UTC,PSA,  377.83, 2,0.10,  377.83, 2,0.01,  377.86, 2,0.08, -386.38, 2,7.13, -379.74, 3,2.88,   10.48, 3,20.48, -240.23, 4,7.14
2005-09-15, 12:56, 2005.7056, UTC,PSA,  377.85, 3,0.04,  377.87, 3,0.02,  377.91, 3,0.05, -380.67, 3,3.76, -379.65, 3,4.02,   20.03, 3,11.42, -234.33, 6,3.78
2005-09-23, 22:33, 2005.7286, UTC,PSA,  377.96, 2,0.04,  377.96, 2,0.02,  378.00, 2,0.02, -384.73, 2,4.18, -382.05, 2,2.70,   17.84, 2,5.40, -237.92, 4,4.20
2005-10-05, 15:56, 2005.7607, UTC,PSA,  377.65, 3,0.02,  377.64, 3,0.03,  377.68, 3,0.03, -386.45, 3,2.63, -383.07, 3,3.23,   15.50, 3,11.15, -241.31, 6,2.66
2005-10-20, 15:14, 2005.8017, UTC,PSA,  377.90, 2,0.14,  377.92, 2,0.12,  377.95, 2,0.09, -378.22, 2,4.29, -374.91, 2,1.75,   22.64, 2,9.33, -231.57, 4,4.41
